TYPE,TID,TGID,SYSCALL_NR,SC_SEQ_NUM,SC_ENTER_TIME,SC_EXIT_TIME,DURATION_US
SC_END,1949,1907,333,177,37763003726024,37763503879471,500153
SC_END,1952,1907,333,181,37763004126337,37763504205752,500079
SC_END,1950,1907,333,178,37763004280475,37763504394526,500114
SC_END,1951,1907,333,178,37763005285206,37763505403171,500117
SC_END,2394,2394,281,1056,37762633203865,37763634158397,1000954
SC_END,1488,1372,7,220,37759665477081,37763669212003,4003734
SC_END,6328,6325,7,44,37761827059507,37763829051103,2001991
SC_END,1982,1907,230,363,37763002962749,37764003041624,1000078
SC_END,6326,6325,7,110,37760004193494,37764004050577,3999857
SC_END,2002,1907,232,88,37763084128292,37764085045707,1000917
SC_END,1966,1907,202,275399,37764151222531,37764153311786,2089
SC_END,1967,1907,202,18030,37764143284318,37764153376407,10092
SC_END,1964,1907,74,71037,37764144367771,37764153405315,9037
SC_END,1965,1907,202,170495,37764152346499,37764153443322,1096
SC_END,1963,1907,202,171713,37764151956517,37764153455572,1499
SC_END,1957,1907,18,33966,37764149573144,37764153527315,3954
SC_END,1953,1907,333,7783,37764149532482,37764154255620,4723
SC_END,1955,1907,333,7890,37764149508818,37764158601047,9092
SC_END,1954,1907,333,7962,37764149541804,37764158612830,9071
SC_END,1956,1907,333,7864,37764149484806,37764158681081,9196
SC_END,1898,1844,281,2807,37764050035319,37764164199381,114164
SC_END,1880,1844,202,1709,37764060354479,37764165056413,104701
SC_END,1908,1844,202,1649,37764051842056,37764165467540,113625
SC_END,1993,1907,202,443532,37764156484950,37764166807995,10323
SC_END,1994,1907,202,47459,37764156434522,37764167072254,10637
SC_END,1995,1907,202,40035,37764155972758,37764167315271,11342
SC_END,1996,1907,202,44856,37764156221609,37764169215800,12994
SC_END,37976,37976,0,181007,37764173955135,37764173973774,18
SC_END,17069,1907,202,459429,37764170748561,37764174825762,4077
SC_END,17073,1907,202,461489,37764168604020,37764177313397,8709
SC_END,38108,38108,271,273651,37764158101411,37764180132404,22030
SC_END,1973,1907,202,314,37763186142832,37764186222301,1000079
SC_END,17070,1907,202,461384,37764168928767,37764194607886,25679
SC_END,17068,1907,202,459904,37764169605851,37764194612425,25006
SC_END,17075,1907,202,460608,37764170489564,37764194622220,24132
SC_END,17072,1907,202,457624,37764171326054,37764194661724,23335
SC_END,17074,1907,202,460226,37764171192905,37764194697772,23504
SC_END,38052,38048,45,176970,37764153666443,37764194821028,41154
SC_END,38056,38048,45,177086,37764170358567,37764204207937,33849
SC_END,38053,38048,45,177491,37764168442250,37764204211146,35768
SC_END,38051,38048,45,177431,37764168756995,37764204258566,35501
SC_END,38055,38048,45,176364,37764174352049,37764204259111,29907
SC_END,38057,38048,45,177171,37764169475543,37764204273084,34797
SC_END,38054,38048,45,177084,37764171094718,37764204371688,33276
SC_END,38050,38048,45,176329,37764171196810,37764204417998,33221
SC_END,1962,1907,202,302,37763212903943,37764213398624,1000494
SC_END,1992,1907,202,4853,37764140880085,37764240964376,100084
SC_END,1974,1907,202,176,37763254547308,37764254685483,1000138
SC_END,1948,1907,333,177,37763818568977,37764318652496,500083
SC_END,502,491,230,462,37763437425930,37764437474247,1000048
SC_END,491,491,202,289,37763437432511,37764437533958,1000101
SC_END,1949,1907,333,179,37764004044522,37764504129074,500084
SC_END,1952,1907,333,183,37764004332445,37764504411682,500079
SC_END,1950,1907,333,180,37764004510923,37764504655428,500144
SC_END,1951,1907,333,180,37764005511928,37764505665205,500153
SC_END,2394,2394,281,1059,37763634220634,37764635058734,1000838
SC_END,38109,38109,270,56799,37762984698918,37764945061006,1960362
SC_END,1250,1250,270,161,37720618231309,37764973341985,44355110
SC_END,450,450,232,976,37721068749076,37764973886334,43905137
SC_END,1370,1370,232,2402,37720618456704,37764975081439,44356624
SC_END,1677,1560,7,51,37720618548725,37764975385760,44356837
SC_END,1679,1560,202,51,37720618617282,37764975538952,44356921
SC_END,1982,1907,230,367,37764003131925,37765003228502,1000096
SC_END,2002,1907,232,89,37764085076099,37765086093963,1001017
SC_END,1953,1907,333,7888,37765188190597,37765196646178,8455
SC_END,1955,1907,333,7997,37765188137322,37765196681553,8544
SC_END,1954,1907,333,8050,37765188305416,37765196743163,8437
SC_END,1963,1907,202,173079,37765196385613,37765197463376,1077
SC_END,1957,1907,18,34317,37765196830355,37765197503481,673
SC_END,1965,1907,202,172059,37765196843454,37765197916158,1072
SC_END,1966,1907,202,277554,37765196845585,37765197941778,1096
SC_END,1967,1907,202,18236,37765190357623,37765200465137,10107
SC_END,1956,1907,333,7972,37765196657783,37765201813953,5156
SC_END,1898,1844,281,2872,37765088243021,37765202385992,114142
SC_END,1880,1844,202,1727,37765097341711,37765202626334,105284
SC_END,1908,1844,202,1663,37765088259368,37765203659566,115400
SC_END,1964,1907,74,71370,37765196320988,37765206035717,9714
SC_END,17073,1907,202,463905,37765206247690,37765208319430,2071
SC_END,37976,37976,0,183067,37765208503238,37765208520511,17
SC_END,38108,38108,271,274049,37765188733869,37765212751891,24018
SC_END,1962,1907,202,304,37764213422705,37765213591469,1000168
SC_END,17072,1907,75,459682,37765196587772,37765214944122,18356
SC_END,17074,1907,202,462561,37765190665675,37765215094045,24428
SC_END,38181,38181,0,266,37765210919063,37765215098870,4179
SC_END,17069,1907,202,461648,37765192050159,37765215115612,23065
SC_END,17075,1907,202,462785,37765192497410,37765215121510,22624
SC_END,17070,1907,202,463556,37765193226865,37765215124603,21897
SC_END,17071,1907,202,459285,37765195089479,37765215202685,20113
SC_END,17068,1907,202,462236,37765196476767,37765215208750,18731
SC_END,38050,38048,45,177169,37765183716962,37765215275051,31558
SC_END,38053,38048,45,178411,37765190097912,37765225377011,35279
SC_END,38054,38048,45,178004,37765190532255,37765225396017,34863
SC_END,38052,38048,45,177850,37765191811729,37765225397559,33585
SC_END,38055,38048,45,177204,37765194949571,37765225437113,30487
SC_END,38051,38048,45,178311,37765193138382,37765225442255,32303
SC_END,38056,38048,45,177966,37765192379045,37765225442448,33063
SC_END,38057,38048,45,178051,37765196356005,37765225706852,29350
SC_END,1992,1907,202,4914,37765144248219,37765244329738,100081
SC_END,1996,1907,202,45004,37765145902793,37765244430473,98527
SC_END,1993,1907,202,445160,37765156138025,37765244435332,88297
SC_END,1995,1907,202,40181,37765145935776,37765244444868,98509
SC_END,1994,1907,202,47601,37765145956139,37765244455711,98499
SC_END,1974,1907,202,178,37764254714894,37765254794814,1000079
SC_END,450,450,232,1210,37764979572962,37765318650675,339077
SC_END,1948,1907,333,179,37764818760906,37765318854807,500093
SC_END,1973,1907,202,318,37765186574301,37765431469221,244894
SC_END,502,491,230,468,37764437594658,37765437635661,1000041
SC_END,491,491,202,293,37764437610558,37765437692853,1000082
SC_END,1949,1907,333,181,37765004251100,37765504367448,500116
SC_END,1952,1907,333,185,37765004525212,37765504608744,500083
SC_END,1951,1907,333,182,37765005788439,37765505864618,500076
SC_END,1950,1907,333,183,37765006767808,37765506929540,500161
SC_END,2394,2394,281,1080,37764635778799,37765636644264,1000865
SC_END,1983,1907,202,60,37755739248653,37765739321304,10000072
SC_END,6328,6325,7,45,37763829073165,37765831120582,2002047
SC_END,1932,1932,232,18,37760905096757,37765910129516,5005032
SC_END,37104,37104,271,471,37735917033125,37765919432248,30002399
SC_END,1982,1907,230,372,37765003593534,37766003672767,1000079
SC_END,2002,1907,232,90,37765086125364,37766087028379,1000903
SC_END,1967,1907,202,18438,37766215062096,37766225142190,10080
SC_END,1965,1907,202,173692,37766224175921,37766225260748,1084
SC_END,1966,1907,202,279838,37766223223887,37766225295127,2071
SC_END,1963,1907,202,174534,37766224240936,37766225323407,1082
SC_END,1953,1907,333,7984,37766222299747,37766226968332,4668
SC_END,1954,1907,333,8145,37766222338397,37766226970971,4632
SC_END,1955,1907,333,8096,37766222320188,37766227042389,4722
SC_END,1956,1907,333,8065,37766222402029,37766227111618,4709
SC_END,1957,1907,202,34641,37766223305379,37766227173713,3868
SC_END,1964,1907,74,71661,37766221891380,37766231032564,9141
SC_END,17069,1907,271,464119,37766233887248,37766233985962,98
SC_END,17071,1907,202,461730,37766233682598,37766234745822,1063
SC_END,17075,1907,17,465011,37766233210642,37766236529645,3319
SC_END,37976,37976,0,185172,37766237583775,37766237606744,22
SC_END,38052,38048,45,178800,37766239139022,37766240377618,1238
SC_END,17073,1907,75,466307,37766231347717,37766240390567,9042
SC_END,17072,1907,202,462125,37766231337330,37766240526188,9188
SC_END,17070,1907,202,465984,37766231255358,37766240581366,9326
SC_END,17068,1907,202,464721,37766231401120,37766240602514,9201
SC_END,38053,38048,45,179291,37766192646182,37766240664929,48018
SC_END,38056,38048,45,178830,37766239807944,37766240809647,1001
SC_END,1880,1844,202,1747,37766135622827,37766241066133,105443
SC_END,1898,1844,281,2937,37766126473743,37766241117846,114644
SC_END,1908,1844,202,1679,37766126483327,37766241353194,114869
SC_END,38181,38181,0,1276,37766241057532,37766241378832,321
SC_END,38054,38048,45,178872,37766239394994,37766241474951,2079
SC_END,1992,1907,202,4974,37766145882494,37766245961529,100079
SC_END,1993,1907,202,447510,37766158602043,37766246096921,87494
SC_END,1994,1907,202,47805,37766148416481,37766246104574,97688
SC_END,1995,1907,202,40367,37766148446097,37766246158173,97712
SC_END,1996,1907,202,45208,37766148433386,37766246180770,97747
SC_END,1974,1907,202,180,37765254827712,37766255022175,1000194
SC_END,38108,38108,271,274472,37766237929725,37766261917551,23987
SC_END,38055,38048,45,178084,37766211534772,37766267455948,55921
SC_END,38051,38048,45,179191,37766211633524,37766267508929,55875
SC_END,38057,38048,45,178971,37766212171156,37766267604448,55433
SC_END,38050,38048,45,178089,37766228744187,37766267614715,38870
SC_END,1948,1907,333,181,37765818959840,37766319051088,500091
SC_END,1973,1907,202,320,37765431508920,37766431580916,1000071
SC_END,502,491,230,472,37765437701845,37766437750902,1000049
SC_END,491,491,202,295,37765437713014,37766437811234,1000098
SC_END,1949,1907,333,183,37766004469013,37766504536424,500067
SC_END,1952,1907,333,187,37766004736365,37766504823443,500087
SC_END,1951,1907,333,184,37766005965891,37766506056187,500090
SC_END,1950,1907,333,185,37766007051181,37766507127117,500075
SC_END,2394,2394,281,1083,37765636711012,37766637062446,1000351
SC_END,1982,1907,230,376,37766003747986,37767003836567,1000088
SC_END,2002,1907,232,91,37766087048728,37767088029789,1000981
SC_END,1984,1907,202,36,37762129950521,37767130032560,5000082
SC_END,1962,1907,202,308,37766213792518,37767213867044,1000074
SC_END,1288,1288,232,105,37737220992202,37767230282988,30009290
SC_END,1957,1907,18,34965,37767256585222,37767259734231,3149
SC_END,1955,1907,333,8182,37767256541950,37767260284274,3742
SC_END,1963,1907,202,175982,37767259707673,37767260789351,1081
SC_END,1966,1907,202,282091,37767259920313,37767261039973,1119
SC_END,1965,1907,202,175264,37767260225176,37767261150797,925
SC_END,1956,1907,333,8147,37767252331934,37767264141176,11809
SC_END,1953,1907,333,8094,37767252493190,37767264161875,11668
SC_END,1954,1907,333,8244,37767252404201,37767264221845,11817
SC_END,1967,1907,202,18643,37767260276171,37767270421260,10145
SC_END,17068,1907,271,467043,37767271673089,37767271819400,146
SC_END,17070,1907,75,468242,37767267940464,37767272234329,4293
SC_END,17072,1907,271,464402,37767272542009,37767272658906,116
SC_END,17069,1907,202,466550,37767271534633,37767273606853,2072
SC_END,37976,37976,0,187284,37767274786180,37767274805777,19
SC_END,38051,38048,44,180010,37767275862835,37767275885974,23
SC_END,1964,1907,74,71985,37767259590219,37767276488024,16897
SC_END,38050,38048,45,178917,37767275161839,37767276654700,1492
SC_END,38057,38048,45,179799,37767275293342,37767276924001,1630
SC_END,1898,1844,281,3000,37767164155300,37767278303655,114148
SC_END,1880,1844,202,1767,37767173331325,37767278537856,105206
SC_END,1908,1844,202,1693,37767164174820,37767279545954,115371
SC_END,38181,38181,0,2590,37767277208261,37767281209912,4001
SC_END,17073,1907,202,468631,37767262198392,37767284912710,22714
SC_END,17074,1907,202,467194,37767272401263,37767293256526,20855
SC_END,17075,1907,202,467359,37767272472412,37767293267207,20794
SC_END,38052,38048,45,179650,37767261847980,37767293386567,31538
SC_END,38053,38048,45,180171,37767262045365,37767308632576,46587
SC_END,38054,38048,45,179724,37767262707175,37767308632963,45925
SC_END,38055,38048,45,178924,37767262799401,37767308673400,45873
SC_END,38056,38048,45,179686,37767265965366,37767308752190,42786
SC_END,38049,38048,230,69,37762325539815,37767319058585,4993518
SC_END,1948,1907,333,183,37766819171199,37767319256199,500085
SC_END,38033,38033,271,1916,37762325852042,37767325886465,5000034
SC_END,1992,1907,202,5040,37767248204726,37767348285263,100080
SC_END,1994,1907,202,47991,37767252590168,37767348374195,95784
SC_END,1996,1907,202,45409,37767252276749,37767348407634,96130
SC_END,1995,1907,202,40537,37767252496875,37767348408986,95912
SC_END,1993,1907,202,449976,37767262679861,37767348409092,85729
SC_END,1973,1907,202,322,37766431600077,37767431689428,1000089
SC_END,502,491,230,477,37766437832373,37767437861838,1000029
SC_END,491,491,202,298,37766437840623,37767437908566,1000067
SC_END,1949,1907,333,185,37767004661608,37767504755359,500093
SC_END,1952,1907,333,189,37767004948289,37767505037022,500088
SC_END,1951,1907,333,186,37767006180612,37767506271795,500091
SC_END,1950,1907,333,187,37767007269451,37767507381665,500112
SC_END,2394,2394,281,1104,37766637697975,37767638041694,1000343
SC_END,1488,1372,7,230,37763669770484,37767673841960,4004071
SC_END,6328,6325,7,46,37765831142225,37767833037817,2001895
SC_END,6326,6325,7,115,37764004159290,37768004065644,3999906
SC_END,1982,1907,230,380,37767003937172,37768004087183,1000150
SC_END,2002,1907,232,92,37767088058065,37768089183844,1001125
SC_END,1962,1907,202,310,37767213891071,37768213976081,1000085
SC_END,1974,1907,202,184,37767255167165,37768255252782,1000085
SC_END,1909,1844,202,2226,37762210225529,37768289819157,6079593
SC_END,1963,1907,202,177475,37768297430676,37768298573223,1142
SC_END,1880,1844,35,1788,37768288931927,37768299052097,10120
SC_END,1966,1907,202,284424,37768297925616,37768299080699,1155
SC_END,1965,1907,202,176927,37768298227051,37768299300386,1073
SC_END,1964,1907,74,72295,37768296240504,37768303381177,7140
SC_END,1967,1907,202,18847,37768294277785,37768304361697,10083
SC_END,17072,1907,202,466784,37768308456209,37768310609901,2153
SC_END,17071,1907,17,466543,37768308953229,37768310726395,1773
SC_END,17073,1907,202,471132,37768299538049,37768311212564,11674
SC_END,37976,37976,0,189377,37768312507757,37768312530981,23
SC_END,38057,38048,45,180763,37768314125872,37768314871387,745
SC_END,38056,38048,45,180676,37768313867884,37768315369850,1501
SC_END,1898,1844,281,3076,37768289911776,37768315989435,26077
SC_END,1908,1844,202,1711,37768289865005,37768317193052,27328
SC_END,38181,38181,0,4244,37768314427236,37768317636131,3208
SC_END,1948,1907,333,185,37767819357033,37768319437303,500080
SC_END,17074,1907,202,469627,37768303580939,37768324749748,21168
SC_END,17069,1907,202,469082,37768303709779,37768324775009,21065
SC_END,17070,1907,202,470886,37768303576183,37768324848162,21271
SC_END,38052,38048,45,180610,37768295046269,37768324920989,29874
SC_END,38050,38048,45,179849,37768294111924,37768324943980,30832
SC_END,38054,38048,45,180644,37768294576390,37768324963683,30387
SC_END,38051,38048,45,180991,37768294636097,37768325056608,30420
SC_END,38053,38048,45,181131,37768299421677,37768339146657,39724
SC_END,1992,1907,202,5100,37768250301164,37768350380490,100079
SC_END,1993,1907,202,452279,37768295527879,37768350475742,54947
SC_END,1994,1907,202,48206,37768285336071,37768350490503,65154
SC_END,1995,1907,202,40716,37768285219751,37768350517078,65297
SC_END,1996,1907,202,45617,37768285526742,37768350546385,65019
SC_END,38055,38048,45,179884,37768312359311,37768353761520,41402
SC_END,502,491,230,481,37767437913866,37768437959414,1000045
SC_END,491,491,202,300,37767437927911,37768438028879,1000100
SC_END,1949,1907,333,187,37768004863947,37768504950438,500086
SC_END,1952,1907,333,191,37768005147312,37768505229492,500082
SC_END,1951,1907,333,188,37768006386123,37768506527911,500141
SC_END,1950,1907,333,189,37768007528074,37768507719430,500191
SC_END,2394,2394,281,1107,37767638088076,37768639061173,1000973
SC_END,1956,1907,333,8219,37768206089435,37768706201461,500112
SC_END,1953,1907,333,8169,37768210164696,37768710288236,500123
SC_END,1954,1907,333,8317,37768210235380,37768710344654,500109
SC_END,1955,1907,333,8276,37768214636987,37768714741213,500104
SC_END,1973,1907,202,326,37767737242182,37768737308540,1000066
SC_END,1957,1907,202,35290,37768214380921,37768966666923,752286
SC_END,1982,1907,230,384,37768004170551,37769004256796,1000086
SC_END,2002,1907,232,93,37768089214165,37769090088020,1000873
SC_END,1410,1410,270,17,37759147160975,37769157056994,10009896
SC_END,1962,1907,202,312,37768214020667,37769214063437,1000042
SC_END,1974,1907,202,186,37768255287581,37769255355740,1000068
SC_END,1963,1907,202,178913,37769329437589,37769330524911,1087
SC_END,1966,1907,202,286652,37769329759861,37769330861603,1101
SC_END,1965,1907,202,178521,37769330365707,37769331457332,1091
SC_END,1964,1907,74,72586,37769327576034,37769335523285,7947
SC_END,1967,1907,202,19050,37769326143363,37769336722789,10579
SC_END,17075,1907,202,472332,37769344160715,37769345242393,1081
SC_END,17069,1907,75,471363,37769335975454,37769346210884,10235
SC_END,17071,1907,202,468844,37769343766626,37769346343262,2576
SC_END,17068,1907,202,471738,37769341977848,37769346386902,4409
SC_END,37976,37976,0,191470,37769347048148,37769347070416,22
SC_END,38052,38048,45,181460,37769348244989,37769348578391,333
SC_END,38053,38048,45,182045,37769348242226,37769348739456,497
SC_END,38181,38181,0,5600,37769347111024,37769350499502,3388
SC_END,1992,1907,202,5160,37769252337899,37769352444194,100106
SC_END,1993,1907,202,454875,37769297957720,37769352515160,54557
SC_END,1994,1907,202,48428,37769287809985,37769352516475,64706
SC_END,1996,1907,202,45848,37769287826663,37769352589790,64763
SC_END,1995,1907,202,40931,37769287827280,37769352589892,64762
SC_END,1898,1844,281,3139,37769289496106,37769353601730,64105
SC_END,17072,1907,202,469045,37769341950392,37769353743126,11792
SC_END,1880,1844,202,1809,37769299105631,37769354476678,55371
SC_END,1908,1844,202,1726,37769289423933,37769354772608,65348
SC_END,38056,38048,45,181486,37769341537280,37769360725105,19187
SC_END,38050,38048,45,180689,37769341797058,37769381467265,39670
SC_END,38057,38048,45,181571,37769341811028,37769381495558,39684
SC_END,38054,38048,45,181484,37769346656323,37769381499748,34843
SC_END,38051,38048,45,181871,37769344360711,37769381525679,37164
SC_END,38055,38048,45,180724,37769343638906,37769381532213,37893
SC_END,502,491,230,486,37768438074219,37769438118722,1000044
SC_END,491,491,202,304,37768438092251,37769438177926,1000085
SC_END,1949,1907,333,189,37769005048888,37769505181432,500132
SC_END,1952,1907,333,193,37769005343156,37769505444268,500101
SC_END,1951,1907,333,190,37769006635043,37769506715606,500080
SC_END,1950,1907,333,191,37769007917717,37769508049469,500131
SC_END,2394,2394,281,1128,37768639705230,37769640074084,1000368
SC_END,1973,1907,202,328,37768737329678,37769737412515,1000082
SC_END,1956,1907,333,8313,37769319309889,37769819413469,500103
SC_END,1953,1907,333,8262,37769319334345,37769819424416,500090
SC_END,1955,1907,333,8369,37769319362899,37769819453900,500091
SC_END,1948,1907,333,188,37769319641678,37769819723239,500081
SC_END,1954,1907,333,8400,37769326937830,37769827044585,500106
SC_END,6328,6325,7,47,37767833060011,37769835048090,2001988
SC_END,1957,1907,202,35613,37769323608565,37769966768237,643159
SC_END,1982,1907,230,388,37769004355430,37770004444488,1000089
SC_END,2002,1907,232,94,37769090117600,37770091051664,1000934
SC_END,1962,1907,202,327,37769234321009,37770234462542,1000141
SC_END,1974,1907,202,188,37769255380537,37770255959041,1000578
SC_END,1963,1907,202,180339,37770369586743,37770370669792,1083
SC_END,1965,1907,202,180135,37770370442144,37770371520730,1078
SC_END,1967,1907,202,19254,37770361573638,37770371641024,10067
SC_END,1966,1907,202,288919,37770370835987,37770371909828,1073
SC_END,1964,1907,74,72884,37770367368368,37770373889738,6521
SC_END,17071,1907,202,471085,37770379901111,37770380899486,998
SC_END,17068,1907,202,473996,37770379811583,37770381210478,1398
SC_END,1993,1907,202,457095,37770371751621,37770381830883,10079
SC_END,37976,37976,0,193574,37770382457576,37770382474871,17
SC_END,17074,1907,75,474120,37770374363385,37770387671058,13307
SC_END,38181,38181,0,7032,37770384712350,37770387671224,2958
SC_END,17072,1907,202,471344,37770367473701,37770387947383,20473
SC_END,17073,1907,202,475934,37770367469104,37770387947597,20478
SC_END,17070,1907,202,475552,37770367484627,37770387995084,20510
SC_END,17069,1907,202,473906,37770367465473,37770387995256,20529
SC_END,17075,1907,202,474707,37770367484618,37770388085072,20600
SC_END,38053,38048,45,182891,37770359435539,37770388149621,28714
SC_END,38054,38048,45,182324,37770357348603,37770388182980,30834
SC_END,38052,38048,45,182370,37770357962185,37770388255366,30293
SC_END,38050,38048,45,181529,37770358607387,37770388290727,29683
SC_END,38056,38048,45,182366,37770359549370,37770388311263,28761
SC_END,1908,1844,281,1744,37770289312752,37770392474367,103161
SC_END,1880,1844,202,1829,37770299069733,37770392545875,93476
SC_END,1898,1844,202,3193,37770289331648,37770392644699,103313
SC_END,38055,38048,45,181564,37770361301869,37770395682367,34380
SC_END,38051,38048,45,182711,37770361895293,37770395701455,33806
SC_END,38057,38048,45,182411,37770379679791,37770409754940,30075
SC_END,502,491,230,493,37769438215025,37770438270311,1000055
SC_END,491,491,202,308,37769438213458,37770438324945,1000111
SC_END,1992,1907,202,5226,37770355603054,37770455691752,100088
SC_END,1996,1907,202,46020,37770371687093,37770455783315,84096
SC_END,1995,1907,202,41096,37770371637582,37770455817613,84180
SC_END,1994,1907,202,48625,37770371655887,37770455841480,84185
SC_END,1949,1907,333,191,37770005315573,37770505411219,500095
SC_END,1952,1907,333,195,37770005558330,37770505644565,500086
SC_END,1951,1907,333,192,37770006829212,37770506907787,500078
SC_END,1950,1907,333,193,37770008165493,37770508247195,500081
SC_END,2394,2394,281,1131,37769640132767,37770641120246,1000987
SC_END,1973,1907,202,330,37769737442014,37770729634560,992192
SC_END,1948,1907,333,190,37770319836902,37770819964807,500127
SC_END,1953,1907,333,8356,37770355126818,37770855231555,500104
SC_END,1954,1907,333,8502,37770355171562,37770855237985,500066
SC_END,1956,1907,333,8413,37770355249587,37770855398031,500148
SC_END,1955,1907,333,8473,37770355499373,37770855578913,500079
SC_END,1932,1932,232,19,37765910149386,37770915041242,5004891
SC_END,12110,12110,271,18,37740920276461,37770929134563,30008858
SC_END,1957,1907,202,35973,37770353372194,37770966887870,613515
SC_END,1982,1907,230,392,37770004551216,37771004695850,1000144
SC_END,2002,1907,232,95,37770091083290,37771092036484,1000953
SC_END,1962,1907,202,329,37770234485240,37771234569191,1000083
SC_END,1974,1907,202,190,37770255990448,37771256119522,1000129
SC_END,1963,1907,202,181773,37771398470071,37771400604396,2134
SC_END,1966,1907,202,291166,37771398767830,37771400855818,2087
SC_END,1965,1907,202,181732,37771399229314,37771401337443,2108
SC_END,1964,1907,74,73158,37771392695516,37771401561379,8865
SC_END,1957,1907,18,36369,37771397723418,37771401722198,3998
SC_END,1954,1907,333,8628,37771397640825,37771402042506,4401
SC_END,1955,1907,333,8591,37771397665672,37771402127255,4461
SC_END,1956,1907,333,8536,37771397698914,37771402552631,4853
SC_END,1967,1907,202,19458,37771396222486,37771406362597,10140
SC_END,1953,1907,333,8471,37771397629256,37771406454021,8824
SC_END,17069,1907,202,476265,37771409667203,37771411743357,2076
SC_END,37976,37976,0,195663,37771412830617,37771412847814,17
SC_END,38181,38181,0,8404,37771414236594,37771417413184,3176
SC_END,17068,1907,75,476323,37771402114282,37771417433537,15319
SC_END,17072,1907,202,473554,37771392877976,37771417645394,24767
SC_END,17070,1907,202,477773,37771392862117,37771417645384,24783
SC_END,17071,1907,202,473291,37771392863234,37771417665706,24802
SC_END,17074,1907,202,476218,37771392835673,37771417690842,24855
SC_END,17075,1907,202,477025,37771392861885,37771417690833,24828
SC_END,38057,38048,45,183251,37771373754610,37771417777954,44023
SC_END,38055,38048,45,182404,37771381542080,37771417854342,36312
SC_END,38051,38048,45,183551,37771381498448,37771417861500,36363
SC_END,38050,38048,45,182369,37771381811536,37771417909015,36097
SC_END,38054,38048,45,183124,37771381326311,37771417910537,36584
SC_END,38056,38048,45,183246,37771381435489,37771417911234,36475
SC_END,17073,1907,202,478251,37771404065361,37771417924124,13858
SC_END,38052,38048,45,183210,37771384980123,37771426094323,41114
SC_END,1898,1844,281,3215,37771314795802,37771428958487,114162
SC_END,1880,1844,202,1851,37771324735664,37771429233669,104498
SC_END,1908,1844,202,1793,37771314815261,37771430250940,115435
SC_END,38053,38048,45,183731,37771403819777,37771434149005,30329
SC_END,502,491,230,499,37770438378755,37771438409849,1000031
SC_END,491,491,202,312,37770438400597,37771438453739,1000053
SC_END,1992,1907,202,5286,37771357642054,37771457815206,100173
SC_END,1996,1907,202,46192,37771372271737,37771457910433,85638
SC_END,1994,1907,202,48796,37771372300547,37771457910473,85609
SC_END,1993,1907,202,459248,37771382411097,37771457951522,75540
SC_END,1995,1907,202,41250,37771372297130,37771457979938,85682
SC_END,1949,1907,333,193,37771005505304,37771505589889,500084
SC_END,1952,1907,333,197,37771005739168,37771505809064,500069
SC_END,1951,1907,333,194,37771007024696,37771507136657,500111
SC_END,1950,1907,333,195,37771008682636,37771508771852,500089
SC_END,1248,1248,232,20,37701568848444,37771568657774,69999809
SC_END,1,1,232,1468,37751569170568,37771568923412,19999752
SC_END,2394,2394,281,1152,37770641702518,37771642069741,1000367
SC_END,1488,1372,7,240,37767674234455,37771678074020,4003839
SC_END,1948,1907,333,192,37771320078779,37771820159147,500080
SC_END,6328,6325,7,48,37769835069580,37771837068719,2001999
SC_END,1904,1904,232,18,37761831325188,37771841150078,10009824
SC_END,6326,6325,7,120,37768004159465,37772004062721,3999903
SC_END,1982,1907,230,397,37771005037124,37772005122881,1000085
SC_END,2002,1907,232,96,37771092064538,37772093132083,1001067
SC_END,1984,1907,202,38,37767130060931,37772130127734,5000066
SC_END,1909,1844,202,2227,37768289839646,37772211144456,3921304
SC_END,1973,1907,202,334,37771211591461,37772211668590,1000077
SC_END,1962,1907,202,331,37771234594387,37772234680291,1000085
SC_END,1974,1907,202,192,37771256151225,37772256285056,1000133
SC_END,38049,38048,230,71,37767325731677,37772319065667,4993333
SC_END,38033,38033,271,1925,37767326181351,37772325837839,4999656
SC_END,1963,1907,202,183209,37772428898804,37772433175166,4276
SC_END,1965,1907,202,183322,37772432206419,37772433317748,1111
SC_END,1966,1907,202,293450,37772432241496,37772433357691,1116
SC_END,1964,1907,74,73464,37772419039906,37772435280631,16240
SC_END,502,491,230,504,37771438472566,37772438526206,1000053
SC_END,491,491,202,315,37771438475276,37772438582696,1000107
SC_END,1967,1907,202,19662,37772430837029,37772441497616,10660
SC_END,17072,1907,202,475970,37772446381283,37772448487533,2106
SC_END,37976,37976,0,197757,37772449897528,37772449921435,23
SC_END,17069,1907,75,478653,37772442671759,37772452292342,9620
SC_END,17068,1907,202,478456,37772443701714,37772452426002,8724
SC_END,17073,1907,202,480549,37772443688101,37772452431278,8743
SC_END,17075,1907,202,479368,37772446598989,37772452440595,5841
SC_END,38181,38181,0,9902,37772452389302,37772452606624,217
SC_END,38052,38048,45,184090,37772427828148,37772452661930,24833
SC_END,17074,1907,202,478496,37772443083298,37772452823242,9739
SC_END,1992,1907,202,5346,37772359710591,37772459781292,100070
SC_END,1994,1907,202,48981,37772379060571,37772459875474,80814
SC_END,1993,1907,202,461672,37772389212815,37772459925233,70712
SC_END,1996,1907,202,46379,37772379083731,37772459945275,80861
SC_END,1995,1907,202,41418,37772379097219,37772459945383,80848
SC_END,38050,38048,45,183289,37772442875003,37772463762044,20887
SC_END,1908,1844,281,1826,37772352236987,37772466417539,114180
